business_name,address,phone,category,subcategory,query,rating,reviews,google_maps_url,source_file
The coffee cup,"438 Toyon Ave, San Jose, CA 95127, United States",+1 408-254-0755,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.8,32,https://www.google.com/maps/place/The+coffee+cup/data=!4m7!3m6!1s0x808fcd8f7157c697:0xb3e92886e97fe039!8m2!3d37.3823146!4d-121.8267804!16s%2Fg%2F11sp8088tr!19sChIJl8ZXcY_Nj4AROeB_6YYo6bM?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Coffee Lovers,"1696 Tully Rd, San Jose, CA 95122, United States",+1 408-784-3379,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.2,423,https://www.google.com/maps/place/Coffee+Lovers/data=!4m7!3m6!1s0x808e331e6c9cbc39:0x698eed1aa321c60b!8m2!3d37.3215751!4d-121.8263931!16s%2Fg%2F11gjtydz9k!19sChIJObycbB4zjoARC8Yhoxrtjmk?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Café do Canto - Portuguese Café,"7 N 33rd St, San Jose, CA 95116, United States",+1 408-272-2929,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.7,206,https://www.google.com/maps/place/Caf%C3%A9+do+Canto+-+Portuguese+Caf%C3%A9/data=!4m7!3m6!1s0x808fcce1065d379d:0x1c386f40e2e49f93!8m2!3d37.351291!4d-121.859395!16s%2Fg%2F1tfpk1d5!19sChIJnTddBuHMj4ARk5_k4kBvOBw?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Winchester Coffee House,"1101 S Winchester Blvd # P300, San Jose, CA 95128, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,5.0,6,https://www.google.com/maps/place/Winchester+Coffee+House/data=!4m7!3m6!1s0x808fcad680bb4941:0x1ba7ab94153437e3!8m2!3d37.3054299!4d-121.9513321!16s%2Fg%2F1v6qhw7h!19sChIJQUm7gNbKj4AR4zc0FZSrpxs?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Fantasy Café,"1040 McLaughlin Ave A, San Jose, CA 95122, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.1,161,https://www.google.com/maps/place/Fantasy+Caf%C3%A9/data=!4m7!3m6!1s0x808fcd2a5bab78dd:0xe20e006c4bce2334!8m2!3d37.3337154!4d-121.853699!16s%2Fg%2F1thgbpsn!19sChIJ3XirWyrNj4ARNCPOS2wADuI?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Nguyen Espresso,"1657 Tully Rd, San Jose, CA 95122, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.3,189,https://www.google.com/maps/place/Nguyen+Espresso/data=!4m7!3m6!1s0x808e32bc2a4b0731:0x982ca2ed3efacbf3!8m2!3d37.3220017!4d-121.8276742!16s%2Fg%2F11cn8ykb1b!19sChIJMQdLKrwyjoAR88v6Pu2iLJg?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Acha Coffee and Tea,"3245 Sierra Rd, San Jose, CA 95132, United States",+1 408-618-8179,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.7,27,https://www.google.com/maps/place/Acha+Coffee+and+Tea/data=!4m7!3m6!1s0x808fcd984f177e15:0xcf38268849d8a5ec!8m2!3d37.399416!4d-121.8482995!16s%2Fg%2F11ldr9xhf9!19sChIJFX4XT5jNj4AR7KXYSYgmOM8?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
DV Cafe,"1947 Tully Rd, San Jose, CA 95122, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.4,15,https://www.google.com/maps/place/DV+Cafe/data=!4m7!3m6!1s0x808e330fb394708d:0xfa50fe70ce7b3d9c!8m2!3d37.3256848!4d-121.8219232!16s%2Fg%2F11jzfpbwzn!19sChIJjXCUsw8zjoARnD17znD-UPo?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Oddi's Cafe,"1737 Alum Rock Ave, San Jose, CA 95116, United States",+1 408-475-7510,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.4,24,https://www.google.com/maps/place/Oddi%27s+Cafe/data=!4m7!3m6!1s0x808fcd72f757f28b:0xd199306395c5c2a5!8m2!3d37.3533601!4d-121.8553816!16s%2Fg%2F11m7m6z58k!19sChIJi_JX93LNj4ARpcLFlWMwmdE?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Coffee Lovers,"1855 Aborn Rd, San Jose, CA 95121, United States",+1 408-223-1199,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.1,485,https://www.google.com/maps/place/Coffee+Lovers/data=!4m7!3m6!1s0x808e2d7db7fd68f7:0x1c3b90f40063065c!8m2!3d37.3118578!4d-121.8085548!16s%2Fg%2F1tmz74tb!19sChIJ92j9t30tjoARXAZjAPSQOxw?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Palm Cafe,"1969 Tully Rd, San Jose, CA 95122, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.0,98,https://www.google.com/maps/place/Palm+Cafe/data=!4m7!3m6!1s0x808e32a35a3b0bf3:0x8db3a8150552ca97!8m2!3d37.326028!4d-121.8216075!16s%2Fg%2F12645ks5_!19sChIJ8ws7WqMyjoARl8pSBRWos40?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Em Quyen Cafe,"1998 Tully Rd, San Jose, CA 95122, United States",+1 408-238-8707,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.4,152,https://www.google.com/maps/place/Em+Quyen+Cafe/data=!4m7!3m6!1s0x808e32a345879389:0x1ba3674ec8f207f!8m2!3d37.3244986!4d-121.8190234!16s%2Fg%2F1tfhgn1j!19sChIJiZOHRaMyjoARfyCP7HQ2ugE?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
ĂN VẶT CÔ BEO SAN JOSE,"226 W Alma Ave #50, San Jose, CA 95110, United States",+1 408-982-5067,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.3,26,https://www.google.com/maps/place/%C4%82N+V%E1%BA%B6T+C%C3%94+BEO+SAN+JOSE/data=!4m7!3m6!1s0x808e33ad091c255b:0x6de6ddc1926da125!8m2!3d37.3131118!4d-121.8781857!16s%2Fg%2F11thnq1q53!19sChIJWyUcCa0zjoARJaFtksHd5m0?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Cafe Via He,"2935 Senter Rd, San Jose, CA 95111, United States",+1 408-972-1322,Hospitality,CoffeeShops,Coffee shops in San Jose California,3.8,31,https://www.google.com/maps/place/Cafe+Via+He/data=!4m7!3m6!1s0x808e325f65bf33d7:0xaafa743373a07b0e!8m2!3d37.2967987!4d-121.8372497!16s%2Fg%2F1tgs14xx!19sChIJ1zO_ZV8yjoARDnugczN0-qo?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Aloha Coffee & Pure Water,"1179 Branham Ln, San Jose, CA 95118, United States",+1 408-267-1317,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.5,44,https://www.google.com/maps/place/Aloha+Coffee+%26+Pure+Water/data=!4m7!3m6!1s0x808e33ea776e805d:0xa0887e587dc242!8m2!3d37.2626676!4d-121.8793038!16s%2Fg%2F1tm694tr!19sChIJXYBud-ozjoARQsJ9WH6IoAA?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Tylan cafe,"2056 N Capitol Ave, San Jose, CA 95132, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.6,20,https://www.google.com/maps/place/Tylan+cafe/data=!4m7!3m6!1s0x808fcf60b58a2249:0x74cef89edddd5858!8m2!3d37.4066802!4d-121.8863308!16s%2Fg%2F11gy4fq_57!19sChIJSSKKtWDPj4ARWFjd3Z74znQ?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Dolce Espresso,"2326 Senter Rd, San Jose, CA 95112, United States",+1 408-292-9349,Hospitality,CoffeeShops,Coffee shops in San Jose California,2.8,50,https://www.google.com/maps/place/Dolce+Espresso/data=!4m7!3m6!1s0x808e32e686179e0b:0xef6a677fb5a58b92!8m2!3d37.3110313!4d-121.8491287!16s%2Fg%2F1v3lq5bw!19sChIJC54XhuYyjoARkoultX9nau8?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Dolce Espresso,"2078 Tully Rd, San Jose, CA 95122, United States",+1 408-618-9901,Hospitality,CoffeeShops,Coffee shops in San Jose California,3.5,22,https://www.google.com/maps/place/Dolce+Espresso/data=!4m7!3m6!1s0x808e32a3640dcfa5:0xd4f0e649671034b!8m2!3d37.3263435!4d-121.818901!16s%2Fg%2F1tm29xh1!19sChIJpc8NZKMyjoARSwNxlmQOTw0?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
PLUR Coffee,"Samaritan Dr, San Jose, CA 95124, United States",-,Hospitality,CoffeeShops,Coffee shops in San Jose California,4.3,8,https://www.google.com/maps/place/PLUR+Coffee/data=!4m7!3m6!1s0x808e35209664b2af:0x67c2941c68912378!8m2!3d37.2520377!4d-121.9470687!16s%2Fg%2F11y23k8k04!19sChIJr7JkliA1joAReCORaByUwmc?authuser=0&hl=en&rclk=1,Hospitality/CoffeeShops/Coffee_shops_in_San_Jose_California.csv
Eastbank Spirits,"13124 Charlevoix St, Detroit, MI 48215, United States",+1 313-290-2979,Hospitality,Distelliers,Distilleries in Detroit Michigan,0.0,0,https://www.google.com/maps/place/Eastbank+Spirits/data=!4m7!3m6!1s0x8824d563323187ef:0x4a48d598039ece26!8m2!3d42.3803999!4d-82.9570582!16s%2Fg%2F11hzchvp79!19sChIJ74cxMmPVJIgRJs6eA5jVSEo?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_Detroit_Michigan.csv
Heartland Distillers,"9402 Uptown Dr #700, Indianapolis, IN 46256, United States",+1 317-598-9775,Hospitality,Distelliers,Distilleries in Indianapolis Indiana,4.0,5,https://www.google.com/maps/place/Heartland+Distillers/data=!4m7!3m6!1s0x8814b3374bb2e21d:0xea7487f8c1312c5c!8m2!3d39.9242458!4d-86.0362054!16s%2Fg%2F1tj2jhjs!19sChIJHeKySzezFIgRXCwxwfiHdOo?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_Indianapolis_Indiana.csv
globalwhiskeyshop,"5341 N Keystone Ave, Indianapolis, IN 46220, United States",+1 219-240-1770,Hospitality,Distelliers,Distilleries in Indianapolis Indiana,5.0,1,https://www.google.com/maps/place/globalwhiskeyshop/data=!4m7!3m6!1s0x886b5365f11f7bcd:0xf5937dac5b21cc2e!8m2!3d39.8498925!4d-86.1213379!16s%2Fg%2F11spszy91b!19sChIJzXsf8WVTa4gRLswhW6x9k_U?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_Indianapolis_Indiana.csv
Backbone Bourbon Co.,"1125 E Brookside Ave Suite S63, Indianapolis, IN 46202, United States",-,Hospitality,Distelliers,Distilleries in Indianapolis Indiana,0.0,0,https://www.google.com/maps/place/Backbone+Bourbon+Co./data=!4m7!3m6!1s0x886b510071510f19:0x66f3abcc123fe197!8m2!3d39.7842433!4d-86.1330676!16s%2Fg%2F11w3h18w8z!19sChIJGQ9RcQBRa4gRl-E_Esyr82Y?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_Indianapolis_Indiana.csv
Catimore Cold Brew Coffee Liqueur,"621 Chestnut St, San Antonio, TX 78202, United States",+1 210-354-5443,Hospitality,Distelliers,Distilleries in San Antonio Texas,0.0,0,https://www.google.com/maps/place/Catimore+Cold+Brew+Coffee+Liqueur/data=!4m7!3m6!1s0x865cf538f44990e1:0xb78aa8d4c041b60d!8m2!3d29.4284124!4d-98.4794106!16s%2Fg%2F11gr57936h!19sChIJ4ZBJ9Dj1XIYRDbZBwNSoirc?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_San_Antonio_Texas.csv
BoozeHoundzWhiskey,"12662 Point Summit, San Antonio, TX 78253, United States",+1 209-450-9089,Hospitality,Distelliers,Distilleries in San Antonio Texas,0.0,0,https://www.google.com/maps/place/BoozeHoundzWhiskey/data=!4m7!3m6!1s0x865c43edc4bb7c59:0x2e1e8bb26bf3d829!8m2!3d29.4367046!4d-98.7446105!16s%2Fg%2F11s54_vv3z!19sChIJWXy7xO1DXIYRKdjza7KLHi4?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_San_Antonio_Texas.csv
Haight Bourbon Shop,"378 Fillmore St, San Francisco, CA 94117, United States",-,Hospitality,Distelliers,Distilleries in San Francisco California,4.5,17,https://www.google.com/maps/place/Haight+Bourbon+Shop/data=!4m7!3m6!1s0x8085816c43491489:0x92cd81be8cb27251!8m2!3d37.7729611!4d-122.430495!16s%2Fg%2F11qsfm9nkk!19sChIJiRRJQ2yBhYARUXKyjL6BzZI?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_San_Francisco_California.csv
Treasure Island,-,-,Hospitality,Distelliers,Distilleries in San Francisco California,0.0,0,https://www.google.com/maps/place/Treasure+Island/data=!4m7!3m6!1s0x8085803321fc6a09:0xdab760b51b3d84de!8m2!3d37.825284!4d-122.3699786!16zL20vMDFkYnNq!19sChIJCWr8ITOAhYAR3oQ9G7Vgt9o?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_San_Francisco_California.csv
Raff Distillerie,"1615 Innes Ave STE C, San Francisco, CA 94124, United States",+1 415-610-7486,Hospitality,Distelliers,Distilleries in San Francisco California,5.0,3,https://www.google.com/maps/place/Raff+Distillerie/data=!4m7!3m6!1s0x808581cdbb852c07:0x26621b8bc2353a32!8m2!3d37.739745!4d-122.3896662!16s%2Fg%2F1tj9c6x3!19sChIJByyFu82BhYARMjo1wosbYiY?authuser=0&hl=en&rclk=1,Hospitality/Distelliers/Distilleries_in_San_Francisco_California.csv
Motel 9 University/Downtown,"2900 S I-35 Frontage Rd, Austin, TX 78705, United States",+1 512-477-6395,Hospitality,Hotels,Hotels in Austin Texas,3.0,2,https://www.google.com/maps/place/Motel+9+University%2FDowntown/data=!4m10!3m9!1s0x8644b500012af75f:0x1c4f1de7f5f5310d!5m2!4m1!1i2!8m2!3d30.2875683!4d-97.7247513!16s%2Fg%2F11w85rln0d!19sChIJX_cqAQC1RIYRDTH19ecdTxw?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Austin_Texas.csv
Greenleafe Inn,"5820 Monroe Rd, Charlotte, NC 28212, United States",+1 980-321-5026,Hospitality,Hotels,Hotels in Charlotte North Carolina,2.5,354,https://www.google.com/maps/place/Greenleafe+Inn/data=!4m10!3m9!1s0x885421b4abfd774d:0x142650b91952ee87!5m2!4m1!1i2!8m2!3d35.1861595!4d-80.7653322!16s%2Fg%2F1tdfnzjx!19sChIJTXf9q7QhVIgRh-5SGblQJhQ?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Charlotte_North_Carolina.csv
Loyalty Inn Charlotte Airport,"1240 Lucky Penny St, Charlotte, NC 28208, United States",+1 704-393-8508,Hospitality,Hotels,Hotels in Charlotte North Carolina,2.2,12,https://www.google.com/maps/place/Loyalty+Inn+Charlotte+Airport/data=!4m10!3m9!1s0x8856a18984077903:0x8f526bcfc2c36d85!5m2!4m1!1i2!8m2!3d35.250466!4d-80.896232!16s%2Fg%2F11v3zwbncd!19sChIJA3kHhImhVogRhW3Dws9rUo8?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Charlotte_North_Carolina.csv
Conrad Chicago,"101 E Erie St, Chicago, IL 60611, United States",+1 312-667-6700,Hospitality,Hotels,Hotels in Chicago Illinois,4.5,1005,https://www.google.com/maps/place/Conrad+Chicago/data=!4m10!3m9!1s0x880e2cacea3957cb:0x17b0c792995afc4d!5m2!4m1!1i2!8m2!3d41.8939922!4d-87.6250449!16s%2Fg%2F11cn0sd203!19sChIJy1c56qwsDogRTfxamZLHsBc?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Chicago_Illinois.csv
Scarlet Inn Columbus Ohio,"7474 N High St, Columbus, OH 43235, United States",+1 614-431-2525,Hospitality,Hotels,Hotels in Columbus Ohio,3.3,47,https://www.google.com/maps/place/Scarlet+Inn+Columbus+Ohio/data=!4m10!3m9!1s0x8838f3cbaeadd977:0xbd867b0b7f6e551d!5m2!4m1!1i2!8m2!3d40.1158252!4d-83.015492!16s%2Fg%2F11r_c2mqgr!19sChIJd9mtrsvzOIgRHVVufwt7hr0?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Columbus_Ohio.csv
Bishop Arts Suites Downtown Dallas Near I-35E,"921 E 8th St, Dallas, TX 75203, United States",+1 214-758-0884,Hospitality,Hotels,Hotels in Dallas Texas,2.9,20,https://www.google.com/maps/place/Bishop+Arts+Suites+Downtown+Dallas+Near+I-35E/data=!4m10!3m9!1s0x864e992798177659:0x1399a97ec1c63033!5m2!4m1!1i2!8m2!3d32.7518345!4d-96.810533!16s%2Fg%2F11sg1l5n4l!19sChIJWXYXmCeZToYRMzDGwX6pmRM?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Dallas_Texas.csv
Knights Inn Dallas,"1550 Empire Central Dr, Dallas, TX 75235, United States",+1 214-638-5151,Hospitality,Hotels,Hotels in Dallas Texas,2.4,901,https://www.google.com/maps/place/Knights+Inn+Dallas/data=!4m10!3m9!1s0x864e9c4303645fb3:0x7bfeaed715583da!5m2!4m1!1i2!8m2!3d32.8259763!4d-96.8647237!16s%2Fg%2F1v2pqmgl!19sChIJs19kA0OcToYR2oNVce3qvwc?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Dallas_Texas.csv
Motor City Inn & Suites,"17355 Raupp Rd, Melvindale, MI 48122, United States",+1 313-429-9120,Hospitality,Hotels,Hotels in Detroit Michigan,3.8,79,https://www.google.com/maps/place/Motor+City+Inn+%26+Suites/data=!4m10!3m9!1s0x883b340be80e56e5:0x7f8385b2916cac08!5m2!4m1!1i2!8m2!3d42.2845508!4d-83.169201!16s%2Fg%2F1w2y_39n!19sChIJ5VYO6As0O4gRCKxskbKFg38?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Veterans Park Hotel,"8636 Joseph Campau Ave, Hamtramck, MI 48212, United States",+1 313-506-9735,Hospitality,Hotels,Hotels in Detroit Michigan,3.2,49,https://www.google.com/maps/place/Veterans+Park+Hotel/data=!4m10!3m9!1s0x8824d25cb20d26d9:0xbc49d1975bc13812!5m2!4m1!1i2!8m2!3d42.3895234!4d-83.0526964!16s%2Fg%2F11b7w26ytk!19sChIJ2SYNslzSJIgREjjBW5fRSbw?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Shore Pointe Motor Lodge,"20000 E 9 Mile Rd, St Clair Shores, MI 48080, United States",+1 586-773-3700,Hospitality,Hotels,Hotels in Detroit Michigan,3.5,340,https://www.google.com/maps/place/Shore+Pointe+Motor+Lodge/data=!4m10!3m9!1s0x8824d7dc9080392d:0xc463e51b8c8b4994!5m2!4m1!1i2!8m2!3d42.4651174!4d-82.9161097!16s%2Fg%2F1twy_55r!19sChIJLTmAkNzXJIgRlEmLjBvlY8Q?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Normandie Hotel,"11626 Woodward Ave, Detroit, MI 48202, United States",+1 313-869-7500,Hospitality,Hotels,Hotels in Detroit Michigan,3.3,79,https://www.google.com/maps/place/Normandie+Hotel/data=!4m10!3m9!1s0x8824cd8f9ba6787d:0xfb5f85175071973b!5m2!4m1!1i2!8m2!3d42.3925764!4d-83.0876072!16s%2Fg%2F1v4ptmqf!19sChIJfXimm4_NJIgRO5dxUBeFX_s?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Stay Inn & Suites Detroit,"3250 E Jefferson Ave, Detroit, MI 48207, United States",+1 313-568-2000,Hospitality,Hotels,Hotels in Detroit Michigan,3.0,151,https://www.google.com/maps/place/Stay+Inn+%26+Suites+Detroit/data=!4m10!3m9!1s0x8824d34a78b7902f:0xcb2775f5a53fbe5d!5m2!4m1!1i2!8m2!3d42.3414003!4d-83.0147404!16s%2Fg%2F1tfv5rhb!19sChIJL5C3eErTJIgRXb4_pfV1J8s?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Suez Motel,"3333 8 Mile Rd, Warren, MI 48091, United States",+1 586-757-3333,Hospitality,Hotels,Hotels in Detroit Michigan,3.5,541,https://www.google.com/maps/place/Suez+Motel/data=!4m10!3m9!1s0x8824d1dae9dc8cf5:0x4a46b78a9ed13484!5m2!4m1!1i2!8m2!3d42.4476689!4d-83.069856!16s%2Fg%2F1tdvqc2s!19sChIJ9Yzc6drRJIgRhDTRnoq3Rko?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Royal Budget Inn,"22440 Plymouth Rd, Detroit, MI 48239, United States",+1 313-535-5090,Hospitality,Hotels,Hotels in Detroit Michigan,3.9,156,https://www.google.com/maps/place/Royal+Budget+Inn/data=!4m10!3m9!1s0x8824b542b42d4d05:0xfed70d8f5bccea8d!5m2!4m1!1i2!8m2!3d42.3718522!4d-83.2617583!16s%2Fg%2F1tfz0qy4!19sChIJBU0ttEK1JIgRjerMW48N1_4?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
TEL 96 INN DETROIT,"14300 Telegraph Rd, Redford Charter Twp, MI 48239, United States",-,Hospitality,Hotels,Hotels in Detroit Michigan,2.0,4,https://www.google.com/maps/place/TEL+96+INN+DETROIT/data=!4m10!3m9!1s0x8824b50bcac480f5:0x815c4131fc1f45ea!5m2!4m1!1i2!8m2!3d42.3906199!4d-83.2755892!16s%2Fg%2F113jvzzmd!19sChIJ9YDEygu1JIgR6kUf_DFBXIE?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Crest Motel,"151 W Grand Blvd, Detroit, MI 48216, United States",+1 313-554-9364,Hospitality,Hotels,Hotels in Detroit Michigan,3.4,540,https://www.google.com/maps/place/Crest+Motel/data=!4m10!3m9!1s0x883b329c7f100b1f:0xcb4d53c00e3b876c!5m2!4m1!1i2!8m2!3d42.3147387!4d-83.0836343!16s%2Fg%2F1263wn3q2!19sChIJHwsQf5wyO4gRbIc7DsBTTcs?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Riviera Motel,"21350 W McNichols Rd, Detroit, MI 48219, United States",+1 313-533-4060,Hospitality,Hotels,Hotels in Detroit Michigan,2.8,137,https://www.google.com/maps/place/Riviera+Motel/data=!4m10!3m9!1s0x8824b5f5ec760591:0xb7b69704450e23d!5m2!4m1!1i2!8m2!3d42.4152563!4d-83.251796!16s%2Fg%2F1tvw5k4l!19sChIJkQV27PW1JIgRPeJQRHBpews?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Kings Arms Hotel,"470 Martin Luther King Jr Blvd, Detroit, MI 48201, United States",+1 313-831-5880,Hospitality,Hotels,Hotels in Detroit Michigan,3.1,11,https://www.google.com/maps/place/Kings+Arms+Hotel/data=!4m10!3m9!1s0x8824d2b4116d43cf:0x9ba5e11859f31ade!5m2!4m1!1i2!8m2!3d42.3453786!4d-83.0620946!16s%2Fg%2F1w0sdh5m!19sChIJz0NtEbTSJIgR3hrzWRjhpZs?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
The Dearborn Suites,"14511 Tireman Ave, Dearborn, MI 48126, United States",+1 313-707-2992,Hospitality,Hotels,Hotels in Detroit Michigan,3.4,14,https://www.google.com/maps/place/The+Dearborn+Suites/data=!4m10!3m9!1s0x8824cb4a81557a1b:0x93227dd6c5698a5d!5m2!4m1!1i2!8m2!3d42.3508542!4d-83.1860198!16s%2Fg%2F11f4wsq333!19sChIJG3pVgUrLJIgRXYppxdZ9IpM?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Rising Star Motel,"1028 Dix Hwy, Lincoln Park, MI 48146, United States",+1 313-389-1713,Hospitality,Hotels,Hotels in Detroit Michigan,2.9,69,https://www.google.com/maps/place/Rising+Star+Motel/data=!4m10!3m9!1s0x883b36a1072acd6f:0x452d1f467fcee44b!5m2!4m1!1i2!8m2!3d42.2670573!4d-83.1838052!16s%2Fg%2F1tj7x110!19sChIJb80qB6E2O4gRS-TOf0YfLUU?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Hilltop Motel,"10010 Telegraph Rd, Redford Charter Twp, MI 48239, United States",+1 313-534-7300,Hospitality,Hotels,Hotels in Detroit Michigan,3.7,397,https://www.google.com/maps/place/Hilltop+Motel/data=!4m10!3m9!1s0x8824b53ed2ce9565:0xe7e9ac0357701258!5m2!4m1!1i2!8m2!3d42.3684214!4d-83.274617!16s%2Fg%2F1tk8p6bd!19sChIJZZXO0j61JIgRWBJwVwOs6ec?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Embassy Motel,"14380 Eight Mile W, Oak Park, MI 48237, United States",+1 248-967-1505,Hospitality,Hotels,Hotels in Detroit Michigan,3.0,210,https://www.google.com/maps/place/Embassy+Motel/data=!4m10!3m9!1s0x8824c96ad78484f5:0x94db9c9da7c2ee6a!5m2!4m1!1i2!8m2!3d42.4456466!4d-83.1889436!16s%2Fg%2F1v5fsjgh!19sChIJ9YSE12rJJIgRau7Cp52c25Q?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Fontaine Motel,"17850 Woodward Ave, Detroit, MI 48203, United States",+1 313-869-5700,Hospitality,Hotels,Hotels in Detroit Michigan,2.6,82,https://www.google.com/maps/place/Fontaine+Motel/data=!4m10!3m9!1s0x8824ce762bc4c0e5:0x7ba58d5ad9fcd364!5m2!4m1!1i2!8m2!3d42.422553!4d-83.107947!16s%2Fg%2F1tdgw03y!19sChIJ5cDEK3bOJIgRZNP82VqNpXs?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
Crystal House Motel,"20490 Greenfield Rd, Detroit, MI 48235, United States",+1 313-342-7300,Hospitality,Hotels,Hotels in Detroit Michigan,3.1,193,https://www.google.com/maps/place/Crystal+House+Motel/data=!4m10!3m9!1s0x8824c973c82af5c3:0xee25795769be772b!5m2!4m1!1i2!8m2!3d42.4439611!4d-83.1993402!16s%2Fg%2F1tr185ns!19sChIJw_UqyHPJJIgRK3e-aVd5Je4?authuser=0&hl=en&rclk=1,Hospitality/Hotels/Hotels_in_Detroit_Michigan.csv
